Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Infiltration Standard Density Volume Flow Rate [m3/s](Hourly),MAINZONE:Zone Air System Sensible Heating Energy [J](Hourly),MAINZONE:Zone Air System Sensible Cooling Energy [J](Hourly),MAINZONE:Zone Air CO2 Concentration [ppm](Hourly),LAB_HX:Heat Exchanger Sensible Heating Energy [J](Hourly),SUPPLY_FAN:Fan Electricity Energy [J](Hourly),EXHAUST_FAN:Fan Electricity Energy [J](Hourly),ERV_SA_OUTLET:System Node Temperature [C](Hourly),Electricity:Facility [J](Hourly) 
 12/01  06:00:00,-1.575,1.1875,20.0,0.0032349976945185922,1123769.1016080675,0.0,400.06816785941373,3278711.335278783,18744.036887998802,18744.036887998802,16.867528624199057,37488.073775997604 
 12/01  07:00:00,-1.6250000000000002,1.1875,20.0,0.0032349592798700194,1142520.5883143833,0.0,400.03111047930685,3286306.9505205983,18744.036887998802,18744.036887998802,16.860015784897662,37488.073775997604 
 12/01  08:00:00,-1.5124999999999997,0.925,20.0,0.003216014720277104,1155660.009426314,0.0,400.01420454390427,3269400.099152408,18744.036887998802,18744.036887998802,16.87687941080592,37488.073775997604 
 12/01  09:00:00,-1.275,0.26249999999999996,20.0,0.0031865892524813037,1164659.5321022405,0.0,400.00648674446694,3233839.243560034,18744.036887998802,18744.036887998802,16.91249254392645,37488.073775997604 
 12/01  10:00:00,-0.8875,0.43749999999999994,21.43116802447239,0.0031844855209198566,0.0,619714.5348999975,509.80437250211105,3360874.1287518907,18744.036887998802,18744.036887998802,18.00761069036617,6816288.073775997 
 12/01  11:00:00,0.23750000000000007,1.075,22.40294632292674,0.003199324188823575,0.0,593984.2294209702,698.6693802586419,3360345.5355649926,18744.036887998802,18744.036887998802,19.122079552456093,8346288.073775997 
 12/01  12:00:00,0.7375,1.7375,22.53232979743134,0.0032504488491321704,0.0,576924.6746120267,810.4371682155993,3311325.6611546795,18744.036887998802,18744.036887998802,19.34668723430436,8346288.073775997 
 12/01  13:00:00,0.7,1.8749999999999998,22.611536393081362,0.0032660604433215725,0.0,579494.3901768248,856.8793602825413,3329578.0895022238,18744.036887998802,18744.036887998802,19.41260008407905,8346288.073775997 
 12/01  14:00:00,0.7,1.7375,20.285501640534964,0.0032522091999214135,296817.17195215414,179612.02906079427,765.6905382023474,3004181.1819986817,18744.036887998802,18744.036887998802,17.594038901956086,256368.07377599765 
 12/01  15:00:00,0.6375,1.575,21.692511146647888,0.0032380580437569545,0.0,593571.4372299776,722.6887266683684,3161881.668627408,18744.036887998802,18744.036887998802,18.413563445866746,6816288.073775997 
 12/01  16:00:00,0.7250000000000001,1.3749999999999998,22.63727098749444,0.0032201186360889186,0.0,584659.8651886785,806.3048259198763,3324483.967146629,18744.036887998802,18744.036887998802,19.40822793975931,8346288.073775997 
 12/01  17:00:00,0.11250000000000006,1.2375,22.70822553776739,0.003218401766117648,0.0,596794.4089683257,856.3371954729466,3434037.7613214497,18744.036887998802,18744.036887998802,19.41327279485561,8346288.073775997 
 12/01  18:00:00,-0.36250000000000004,1.075,22.751962216025678,0.003214583748933629,0.0,611213.1480965109,877.3069554164007,3511900.253752049,18744.036887998802,18744.036887998802,19.378255202326628,8346288.073775997 
 12/01  19:00:00,-0.3375,1.0,20.30677100517802,0.00321036038724415,345767.1688781305,189375.81225412316,765.4068576034866,3164915.094728575,18744.036887998802,18744.036887998802,17.463663576004073,37488.073775997604 
 12/01  20:00:00,-0.3,1.0,20.000000028317345,0.00321049612623331,662455.0165623593,0.0,575.1595378466168,3085761.6990753687,18744.036887998802,18744.036887998802,17.058751115778556,37488.073775997604 
 12/01  21:00:00,-0.2375,1.0,20.00000000000123,0.003210351471235272,762542.0139443675,0.0,478.5885023171043,3076221.5523394225,18744.036887998802,18744.036887998802,17.068156741143966,37488.073775997604 
 12/01  22:00:00,-0.2625,0.8125,20.0,0.0032014768453727006,820618.4292603966,0.0,435.5642604135459,3080029.7109209877,18744.036887998802,18744.036887998802,17.06442255787437,37488.073775997604 
 12/01  23:00:00,-0.425,0.44999999999999996,20.0,0.00319103950840017,866853.7148871205,0.0,416.12026320738175,3104545.2731085224,18744.036887998802,18744.036887998802,17.04005494509177,37488.073775997604 
 12/01  24:00:00,-0.5625,0.1125,20.0,0.003188133981245852,903574.6929555658,0.0,407.3206439032304,3125352.305760608,18744.036887998802,18744.036887998802,17.019431357125843,37488.073775997604 
 12/02  01:00:00,-0.6624999999999999,0.0,20.0,0.003189773815564505,935456.1040882114,0.0,403.3290390224954,3140599.2807715954,18744.036887998802,18744.036887998802,17.00442845983027,37488.073775997604 
 12/02  02:00:00,-0.7,0.0,20.0,0.0031911388936276723,963257.0570458425,0.0,401.5155353081782,3146313.33276111,18744.036887998802,18744.036887998802,16.998798364555785,37488.073775997604 
 12/02  03:00:00,-0.7625,0.0,20.0,0.003192786597306119,987771.4919165488,0.0,400.6905807333155,3155839.7389796264,18744.036887998802,18744.036887998802,16.989417151172038,37488.073775997604 
 12/02  04:00:00,-0.8,0.0,20.0,0.0031936854066383505,1009452.4930195101,0.0,400.3149364127255,3161555.886681532,18744.036887998802,18744.036887998802,16.983785392413946,37488.073775997604 
 12/02  05:00:00,-0.8625,0.0,20.0,0.003194702354544262,1030015.9882893087,0.0,400.143715254256,3170953.5388345066,18744.036887998802,18744.036887998802,16.974404252244735,37488.073775997604 
 12/02  06:00:00,-0.9,0.0,20.0,0.0031954110534674588,1048690.9169057384,0.0,400.0656213173386,3176591.4969672547,18744.036887998802,18744.036887998802,16.968773329556758,37488.073775997604 
 12/02  07:00:00,-0.9,0.1875,20.0,0.00319962071331202,1065849.981426886,0.0,400.0299839393924,3176705.115731651,18744.036887998802,18744.036887998802,16.968766828660186,37488.073775997604 
 12/02  08:00:00,-0.9625,0.5499999999999999,20.0,0.003213449843383877,1084084.0238408106,0.0,400.0137178111392,3186285.151959945,18744.036887998802,18744.036887998802,16.959385397598847,37488.073775997604 
 12/02  09:00:00,-1.0,0.8875,20.0,0.00323354123108852,1101216.1987276324,0.0,400.0062841217025,3191973.8091795836,18744.036887998802,18744.036887998802,16.953754562099096,37488.073775997604 
 12/02  10:00:00,-1.0,1.0,21.46208163267181,0.003239126146576008,0.0,624558.923424482,509.95692365867546,3381073.9586578654,18744.036887998802,18744.036887998802,18.011198956612496,6816288.073775997 
 12/02  11:00:00,-1.0,1.0,22.425368754749023,0.0032350022162023744,0.0,626987.9774147114,699.58484734495,3551054.9430707917,18744.036887998802,18744.036887998802,18.961589251418104,8346288.073775997 
 12/02  12:00:00,-1.0,1.0,22.541431428585085,0.0032308700626375655,0.0,624268.7596074222,812.3385090338058,3574681.11801026,18744.036887998802,18744.036887998802,19.093530028536048,8346288.073775997 
 12/02  13:00:00,-1.0,1.125,22.620875392117625,0.003237176707335943,0.0,625633.1169000474,859.4666672310052,3587704.0243518325,18744.036887998802,18744.036887998802,19.166256372971553,8346288.073775997 
 12/02  14:00:00,-1.0,1.2625,20.288773730016814,0.003246543943337145,287886.5631268581,198558.16538261474,768.2720409488722,3261553.036691187,18744.036887998802,18744.036887998802,17.342411351238432,256368.07377599765 
 12/02  15:00:00,-1.0,1.425,21.691911103926557,0.003259404360346211,0.0,637845.272557578,724.8313921630803,3409066.174010714,18744.036887998802,18744.036887998802,18.16731695109393,6816288.073775997 
 12/02  16:00:00,-1.0625,1.6250000000000002,22.64264444331866,0.0032783881468505713,0.0,632979.6799257748,807.981295346225,3595073.22149912,18744.036887998802,18744.036887998802,19.145572888394398,8346288.073775997 
 12/02  17:00:00,-1.1,1.7625,22.723684055337678,0.0032924892531140397,0.0,630761.1141745707,857.5706113143232,3618581.6887891977,18744.036887998802,18744.036887998802,19.239869584627595,8346288.073775997 
 12/02  18:00:00,-1.1,1.925,22.77963770603491,0.003310357311064034,0.0,631876.2057750704,878.1172200891147,3627655.554697298,18744.036887998802,18744.036887998802,19.290561424015053,8346288.073775997 
 12/02  19:00:00,-1.1624999999999999,2.0,20.317183771924167,0.003319098714194534,338873.2709770787,208400.00254624448,765.8434615844963,3291782.460212643,18744.036887998802,18744.036887998802,17.350339378242854,37488.073775997604 
 12/02  20:00:00,-1.2625,2.0,20.00000003188067,0.0033191108137905967,634209.5536462945,0.0,575.270476455208,3231547.308167745,18744.036887998802,18744.036887998802,16.9144066936139,37488.073775997604 
 12/02  21:00:00,-1.3624999999999998,2.0,20.00000000000143,0.0033191218189457523,758090.7874596895,0.0,478.5745264405113,3246590.2841024464,18744.036887998802,18744.036887998802,16.899433571811066,37488.073775997604 
 12/02  22:00:00,-1.4,2.0,20.0,0.0033171346531348355,809474.3105814913,0.0,435.53258952841884,3252243.01509229,18744.036887998802,18744.036887998802,16.8938193156682,37488.073775997604 
 12/02  23:00:00,-1.3375,2.0,20.0,0.0033129595357110713,839342.5989764945,0.0,416.06406212290756,3242995.5572998496,18744.036887998802,18744.036887998802,16.903197281030867,37488.073775997604 
 12/02  24:00:00,-1.3,2.0,20.0,0.0033091808386496698,897197.6947205063,0.0,407.2667015804184,3237454.9962162976,18744.036887998802,18744.036887998802,16.90882019261406,37488.073775997604 
 12/03  01:00:00,-1.1750000000000003,2.0,20.0,0.0033044713503672532,919346.1449759509,0.0,403.2899437608166,3218810.9857817357,18744.036887998802,18744.036887998802,16.927561928824257,37488.073775997604 
 12/03  02:00:00,-1.0375,2.0,20.0,0.0032998168788335542,930154.7720533016,0.0,401.4886594816254,3198234.7403876875,18744.036887998802,18744.036887998802,16.948178609257074,37488.073775997604 
 12/03  03:00:00,-0.875,2.0,20.0,0.0032947739745739623,951183.1698966431,0.0,400.6735202909285,3173953.935780275,18744.036887998802,18744.036887998802,16.972544378946086,37488.073775997604 
 12/03  04:00:00,-0.7375,1.8125000000000002,20.0,0.003268992554311652,968048.1864882215,0.0,400.30472977169046,3153375.151607425,18744.036887998802,18744.036887998802,16.993159574345917,37488.073775997604 
 12/03  05:00:00,-0.575,1.45,20.0,0.003228960793371749,981007.5496550978,0.0,400.1379375611262,3128955.072041175,18744.036887998802,18744.036887998802,17.017524774937037,37488.073775997604 
 12/03  06:00:00,-0.4375,1.1125,20.0,0.003198729456181701,993809.3651935192,0.0,400.06246549302455,3108293.181623606,18744.036887998802,18744.036887998802,17.03814029137242,37488.073775997604 
 12/03  07:00:00,-0.15,1.4375000000000002,20.0,0.0032218047338472573,1008417.1194321071,0.0,400.0282926183753,3065061.5318892663,18744.036887998802,18744.036887998802,17.081254881632493,37488.073775997604 
 12/03  08:00:00,0.375,2.075,20.0,0.0032847913867954616,1021669.8187445852,0.0,400.01280911459907,2986164.1579956515,18744.036887998802,18744.036887998802,17.15999203412811,37488.073775997604 
 12/03  09:00:00,1.2874999999999999,2.7375,20.0,0.0033717818008089876,1027469.5544436246,0.0,400.0057927087158,2848790.924314472,18744.036887998802,18744.036887998802,17.29685054061534,37488.073775997604 
 12/03  10:00:00,1.8875,3.4375,21.546355492689447,0.003498621829687961,0.0,551044.2148570074,509.63853876509063,2957572.182100752,18744.036887998802,18744.036887998802,18.502107035454905,6816288.073775997 
 12/03  11:00:00,1.1875000000000002,4.075,22.499856394917344,0.0036595803351025425,0.0,568607.6148448826,697.4253172593669,3234248.2159479647,18744.036887998802,18744.036887998802,19.3594437901219,8346288.073775997 
 12/03  12:00:00,0.8875,4.7375,22.598220518620067,0.003848106791017118,0.0,574526.0659124677,807.4479900222819,3298312.4165999875,18744.036887998802,18744.036887998802,19.425935960057597,8346288.073775997 
 12/03  13:00:00,0.6875,5.0,22.67049792867733,0.003934224796145512,0.0,580824.0735878662,852.4394370657633,3339851.9716090164,18744.036887998802,18744.036887998802,19.46392572929052,8346288.073775997 
 12/03  14:00:00,0.12500000000000003,5.0,20.304146769748606,0.003949304171695797,298433.34402864065,201401.83705295325,760.908416783878,3092673.952276452,18744.036887998802,18744.036887998802,17.526571321452607,256368.07377599765 
 12/03  15:00:00,-0.4125,5.0,21.689295196623267,0.003964044000756057,0.0,618444.3199535096,743.505482610048,3320606.8323921105,18744.036887998802,18744.036887998802,18.271521212576612,6816288.073775997 
 12/03  16:00:00,-0.9125000000000001,5.0,22.65179285729861,0.003978047055034002,0.0,628439.1936691348,815.2306236965906,3570975.4246026454,18744.036887998802,18744.036887998802,19.17886664401042,8346288.073775997 
 12/03  17:00:00,-1.4749999999999999,5.0,22.71914653598083,0.003992971610826133,0.0,639930.0487568546,857.4063098889008,3671055.680549088,18744.036887998802,18744.036887998802,19.182914337146777,8346288.073775997 
 12/03  18:00:00,-2.0125,5.0,22.761433623748953,0.00400765553898091,0.0,655195.2470055206,875.1644620162433,3758339.1546323695,18744.036887998802,18744.036887998802,19.14088326632013,8346288.073775997 
 12/03  19:00:00,-2.2,4.8125,20.309070590113453,0.003957035043619375,356092.74776593153,204172.28902476162,762.5894286998978,3442634.519904198,18744.036887998802,18744.036887998802,17.18687074026944,37488.073775997604 
 12/03  20:00:00,-2.2625,4.45,20.000000031712148,0.003855288866112554,664246.2271864013,0.0,573.2145759801953,3378490.0508955764,18744.036887998802,18744.036887998802,16.764515019085835,37488.073775997604 
 12/03  21:00:00,-2.3,4.1125,20.000000000001485,0.0037674701038758586,752076.5190393492,0.0,477.5746632887186,3384196.8117491375,18744.036887998802,18744.036887998802,16.75891321681319,37488.073775997604 
 12/03  22:00:00,-2.3625,3.8125,20.0,0.003696232745142509,800874.6928240809,0.0,435.08760286721093,3393467.0127168708,18744.036887998802,18744.036887998802,16.74954858500912,37488.073775997604 
 12/03  23:00:00,-2.4625,3.45,20.0,0.0036175673981329514,838834.2492648382,0.0,415.9102129918796,3408306.7496176707,18744.036887998802,18744.036887998802,16.734552079681208,37488.073775997604 
 12/03  24:00:00,-2.5625,3.1125,20.0,0.0035515590080365733,869681.542761503,0.0,407.23520230459803,3423148.168425057,18744.036887998802,18744.036887998802,16.71955120957319,37488.073775997604 
 12/04  01:00:00,-2.7875,2.8125,20.0,0.0035004689079910275,899826.3250344121,0.0,403.29797751182247,3457287.799831539,18744.036887998802,18744.036887998802,16.685796194434285,37488.073775997604 
 12/04  02:00:00,-3.0875000000000004,2.45,20.0,0.0034459828397737507,926720.5254912259,0.0,401.50670613538784,3502993.8918503677,18744.036887998802,18744.036887998802,16.64078714196036,37488.073775997604 
 12/04  03:00:00,-3.3875,2.1125,20.0,0.0034026376247538416,951740.5656312434,0.0,400.68983907631446,3548684.2526091575,18744.036887998802,18744.036887998802,16.595775845501684,37488.073775997604 
 12/04  04:00:00,-3.625,2.1875,20.0,0.0034178385325491826,979392.3409573134,0.0,400.3163565273278,3584725.4158416726,18744.036887998802,18744.036887998802,16.560139269965696,37488.073775997604 
 12/04  05:00:00,-3.825,2.5500000000000003,20.0,0.003477262983430292,1008753.5352661947,0.0,400.1451704878736,3614863.9381599436,18744.036887998802,18744.036887998802,16.53012938857336,37488.073775997604 
 12/04  06:00:00,-4.025,2.8875,20.0,0.0035401845614726262,1037842.4228737501,0.0,400.0666321968627,3645046.8277135915,18744.036887998802,18744.036887998802,16.500120852917554,37488.073775997604 
 12/04  07:00:00,-4.1625000000000005,2.5625,20.0,0.003488685338289426,1052548.8301041806,0.0,400.0306067691522,3665898.237959211,18744.036887998802,18744.036887998802,16.479487495251913,37488.073775997604 
 12/04  08:00:00,-4.2625,1.925,20.0,0.0034004924785623883,1060961.028153433,0.0,400.0140895746069,3681108.889684717,18744.036887998802,18744.036887998802,16.46447895863727,37488.073775997604 
 12/04  09:00:00,-4.3625,1.2625,20.0,0.0033366504138606225,1069016.7142618615,0.0,400.00649865110523,3696317.728853703,18744.036887998802,18744.036887998802,16.4494705803696,37488.073775997604 
 12/04  10:00:00,-3.8375,1.1875,21.458528686313993,0.0033240575682309402,0.0,701004.0196974347,510.126742899017,3805413.095384301,18744.036887998802,18744.036887998802,17.58239334271457,6816288.073775997 
 12/04  11:00:00,-2.9374999999999996,1.55,22.45474603846784,0.003344576284785814,0.0,680646.2389737752,700.7608877603548,3843782.515990315,18744.036887998802,18744.036887998802,18.691367321121145,8346288.073775997 
 12/04  12:00:00,-2.0375,1.8875,22.588585039490983,0.003369823022801295,0.0,653775.0011707249,815.0055706971049,3734777.5640094145,18744.036887998802,18744.036887998802,18.974373914771974,8346288.073775997 
 12/04  13:00:00,-1.5124999999999997,2.4375,22.67686208099938,0.003440163678669262,0.0,640530.8801378795,863.2284526003167,3669430.655155397,18744.036887998802,18744.036887998802,19.13655099338681,8346288.073775997 
 12/04  14:00:00,-1.15,3.075,20.315682724555288,0.003547320232054727,272925.4749337793,226411.73762598686,772.0273362824727,3283647.5433280244,18744.036887998802,18744.036887998802,17.346136144272034,256368.07377599765 
 12/04  15:00:00,-0.8125,3.7375,21.707975856698535,0.0036866099829025497,0.0,629849.4020446475,753.4060118026913,3378801.9430932757,18744.036887998802,18744.036887998802,18.223543829670298,6816288.073775997 
 12/04  16:00:00,-1.075,3.375,22.694825121291053,0.0036107278275392778,0.0,633837.7103528593,824.3450125766493,3597371.386602505,18744.036887998802,18744.036887998802,19.188453913085375,8346288.073775997 
 12/04  17:00:00,-1.6125,2.375,22.77329258105589,0.0034363957180800807,0.0,644970.0963241351,867.3301194886415,3696413.2351897773,18744.036887998802,18744.036887998802,19.20580914085829,8346288.073775997 
 12/04  18:00:00,-2.1750000000000003,1.375,22.823125063688416,0.003324988009766239,0.0,660892.7902194308,886.3056529211565,3790034.329289648,18744.036887998802,18744.036887998802,19.168154276722195,8346288.073775997 
