Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](Hourly),Environment:Site Wind Speed [m/s](Hourly),MAINZONE:Zone Mean Air Temperature [C](Hourly),MAINZONE:Zone Air CO2 Concentration [ppm](Hourly),LAB_HX:Heat Exchanger Sensible Heating Energy [J](Hourly),SUPPLY_FAN:Fan Electricity Energy [J](Hourly),EXHAUST_FAN:Fan Electricity Energy [J](Hourly),ERV_SA_OUTLET:System Node Temperature [C](Hourly),Electricity:Facility [J](Hourly) 
 05/23  11:00:00,23.25,2.0,27.8491167900655,400.00054112483946,710985.4506515538,18751.537502999996,18751.537502999996,27.277605806737018,1837503.0750059998 
 05/23  12:00:00,24.6875,2.0,27.789952451261126,400.0002322987778,477923.1153277976,18751.537502999996,18751.537502999996,27.43574742246408,1837503.0750059998 
 05/23  13:00:00,25.6625,2.0,27.81092169699653,400.00009984908627,327087.96429319074,18751.537502999996,18751.537502999996,27.58017828227274,1837503.0750059998 
 05/23  14:00:00,26.625,2.0,27.91992831838715,400.00004288873686,193294.50274841828,18751.537502999996,18751.537502999996,27.800164224077605,1837503.0750059998 
 05/23  15:00:00,27.437500000000004,2.0,28.084819221368896,400.0000184211158,92708.88130110054,18751.537502999996,18751.537502999996,28.054503247919868,1837503.0750059998 
 05/23  16:00:00,27.2625,3.25,28.264485157651585,400.000007903971,146703.75046452123,18751.537502999996,18751.537502999996,28.178751681174546,1837503.0750059998 
 05/23  17:00:00,27.0,2.75,28.48529270520442,400.00000337825236,218201.88381656053,18751.537502999996,18751.537502999996,28.31378059314055,1837503.0750059998 
 05/23  18:00:00,27.6875,2.0,28.77183408243706,400.00000144781524,154561.31874156737,18751.537502999996,18751.537502999996,28.64725318663058,1837503.0750059998 
 05/23  19:00:00,27.4125,2.625,29.055015475643792,400.00000062009104,242385.72149511194,18751.537502999996,18751.537502999996,28.858527622990017,1837503.0750059998 
 05/23  20:00:00,25.75,3.0,29.270876774108423,400.0000002649318,533208.3602887638,18751.537502999996,18751.537502999996,28.797204833609978,1837503.0750059998 
 05/23  21:00:00,23.8125,2.375,29.446794247681083,400.0000001130933,859046.916430111,18751.537502999996,18751.537502999996,28.653411929938763,1837503.0750059998 
 05/23  22:00:00,23.0375,2.0,29.62877655085024,400.00000004829565,1004645.9831623137,18751.537502999996,18751.537502999996,28.702034248947424,1837503.0750059998 
 05/23  23:00:00,22.375,2.0,29.77429420272678,400.0000000206196,1132062.4420913788,18751.537502999996,18751.537502999996,28.743201797454933,1837503.0750059998 
 05/23  24:00:00,21.125,2.0,29.832586870066145,400.0000000088,1335272.0666495743,18751.537502999996,18751.537502999996,28.623863250248085,1837503.0750059998 
 05/24  01:00:00,20.225,2.0,29.83389797385909,400.00000000375354,1475503.0452934832,18751.537502999996,18751.537502999996,28.49823393373494,1837503.0750059998 
 05/24  02:00:00,17.6875,2.0,29.742625114062832,400.00000000160134,1853445.164333766,18751.537502999996,18751.537502999996,28.070688536600244,1837503.0750059998 
 05/24  03:00:00,16.8625,1.375,29.61945777759791,400.00000000068343,1955974.5274216724,18751.537502999996,18751.537502999996,27.825733749694926,1837503.0750059998 
 05/24  04:00:00,16.45,0.375,29.514083069051736,400.00000000029206,2004768.2648190982,18751.537502999996,18751.537502999996,27.68991058327051,1837503.0750059998 
 05/24  05:00:00,15.375,0.0,29.338829846425348,400.00000000012506,2143719.944408645,18751.537502999996,18751.537502999996,27.384874154232378,1837503.0750059998 
 05/24  06:00:00,15.3125,0.625,29.206033842755108,400.00000000005366,2130366.9877510103,18751.537502999996,18751.537502999996,27.25051479310288,1837503.0750059998 
 05/24  07:00:00,15.0625,1.0,29.057188605903,400.00000000002314,2144260.3299925094,18751.537502999996,18751.537502999996,27.099086400095725,1837503.0750059998 
 05/24  08:00:00,18.675,1.625,28.9856676189563,400.00000000001006,1575460.512521816,18751.537502999996,18751.537502999996,27.538231997511197,1837503.0750059998 
 05/24  09:00:00,20.75,2.0,28.922311178409835,400.0000000000043,1256825.2517932432,18751.537502999996,18751.537502999996,27.83603914762211,1837503.0750059998 
 05/24  10:00:00,23.35,2.625,28.792378451979904,400.0000000000018,836149.3813901078,18751.537502999996,18751.537502999996,28.08205324217684,1837503.0750059998 
 05/24  11:00:00,25.625,3.0,28.721957155692703,400.00000000000097,478265.4570792496,18751.537502999996,18751.537502999996,28.375289495110298,1837503.0750059998 
 05/24  12:00:00,26.750000000000004,3.0,28.652612750211674,400.0000000000002,292705.24673280533,18751.537502999996,18751.537502999996,28.47934332012366,1837503.0750059998 
 05/24  13:00:00,27.7,2.375,28.67272916124538,400.00000000000017,146844.91523026067,18751.537502999996,18751.537502999996,28.619389152277613,1837503.0750059998 
 05/24  14:00:00,28.625,2.625,28.77950778396616,400.0,26245.504530417198,18751.537502999996,18751.537502999996,28.831194478322637,1837503.0750059998 
 05/24  15:00:00,28.187500000000004,1.75,28.91747628287937,400.00000000000006,106977.78064091605,18751.537502999996,18751.537502999996,28.885784460393772,1837503.0750059998 
 05/24  16:00:00,28.5125,1.625,29.08971628011824,400.0000000000001,79772.74017937946,18751.537502999996,18751.537502999996,29.059311429245405,1837503.0750059998 
 05/24  17:00:00,29.0,2.0,29.342017869526316,400.00000000000017,42767.684944248496,18751.537502999996,18751.537502999996,29.34128816345176,1837503.0750059998 
 05/24  18:00:00,27.875000000000004,3.25,29.57491735430365,400.00000000000017,251694.6602461901,18751.537502999996,18751.537502999996,29.377998914102726,1837503.0750059998 
 05/24  19:00:00,26.45,4.625,29.788608450952868,400.00000000000017,503060.2187539439,18751.537502999996,18751.537502999996,29.338217399518864,1837503.0750059998 
 05/24  20:00:00,24.75,6.25,29.983818212740157,400.00000000000017,795684.7657730051,18751.537502999996,18751.537502999996,29.244279314073907,1837503.0750059998 
 05/24  21:00:00,23.0625,5.125,30.147074179412755,400.00000000000017,1080361.3196551579,18751.537502999996,18751.537502999996,29.113360998198424,1837503.0750059998 
 05/24  22:00:00,21.5625,5.875,30.280562177606328,399.99999999999994,1335040.955780816,18751.537502999996,18751.537502999996,29.02850222280187,1837503.0750059998 
 05/24  23:00:00,20.375,7.0,30.34565585719833,399.9999999999999,1529703.7296880805,18751.537502999996,18751.537502999996,28.927465929424717,1837503.0750059998 
 05/24  24:00:00,19.5625,5.125,30.382368792597052,399.99999999999994,1661824.5045075992,18751.537502999996,18751.537502999996,28.851027051420893,1837503.0750059998 
 05/25  01:00:00,17.8625,5.25,30.325492918696696,400.0,1920072.5731492217,18751.537502999996,18751.537502999996,28.574719994540974,1837503.0750059998 
 05/25  02:00:00,16.375,4.75,30.179171162254924,400.0000000000001,2127400.320249431,18751.537502999996,18751.537502999996,28.22778069086774,1837503.0750059998 
 05/25  03:00:00,16.0,5.25,29.98764632123383,400.0000000000001,2159403.308468369,18751.537502999996,18751.537502999996,28.029019849018393,1837503.0750059998 
 05/25  04:00:00,14.75,4.125,29.69669511240093,400.0000000000003,2310831.5911333915,18751.537502999996,18751.537502999996,27.62449295934036,1837503.0750059998 
 05/25  05:00:00,14.0,3.625,29.33599803640991,400.00000000000017,2371679.4614558546,18751.537502999996,18751.537502999996,27.21630843767857,1837503.0750059998 
 05/25  06:00:00,13.875,3.375,28.99818442180611,400.0000000000002,2334837.7085787803,18751.537502999996,18751.537502999996,26.903158752186346,1837503.0750059998 
 05/25  07:00:00,13.925,3.625,28.668166403462923,400.0000000000002,2277521.051449503,18751.537502999996,18751.537502999996,26.62993440580949,1837503.0750059998 
 05/25  08:00:00,14.625,4.0,28.36121015837743,400.0000000000001,2122858.5896486957,18751.537502999996,18751.537502999996,26.465740389467825,1837503.0750059998 
 05/25  09:00:00,15.8125,2.75,28.08384118642613,400.00000000000017,1895920.4178318009,18751.537502999996,18751.537502999996,26.40281918433176,1837503.0750059998 
 05/25  10:00:00,17.3625,2.625,29.78856949849525,518.2159582467782,1883941.4464668715,18751.537502999996,18751.537502999996,27.86915421140125,8346303.075006001 
 05/25  11:00:00,19.25,3.625,29.9893046808036,716.2049640804531,1657247.6655797325,18751.537502999996,18751.537502999996,28.493444791231013,8346303.075006001 
 05/25  12:00:00,20.5,3.375,29.93258239656016,812.8154827815101,1454530.513568026,18751.537502999996,18751.537502999996,28.629101040728628,8346303.075006001 
 05/25  13:00:00,21.55,3.0,28.40740003034129,717.5556209960735,1083676.3267713485,18751.537502999996,18751.537502999996,27.64748376263516,3139263.0750059998 
 05/25  14:00:00,22.625,3.625,29.725354103370524,706.0061502721433,1059125.2741340762,18751.537502999996,18751.537502999996,28.59490654652317,8346303.075006001 
 05/25  15:00:00,23.499999999999996,3.375,30.148873131473692,800.1627089706021,1011457.6944323946,18751.537502999996,18751.537502999996,29.20469668979177,8346303.075006001 
 05/25  16:00:00,24.55,4.25,30.39471806380295,846.5399563304118,887367.2862061607,18751.537502999996,18751.537502999996,29.56466078780482,8346303.075006001 
 05/25  17:00:00,25.0,4.375,30.669952273299888,864.0034655390515,859546.2819299488,18751.537502999996,18751.537502999996,29.862359473045746,8346303.075006001 
 05/25  18:00:00,25.6875,2.75,30.97376815540174,871.9149135820821,800344.4000833215,18751.537502999996,18751.537502999996,30.21542625584855,8346303.075006001 
 05/25  19:00:00,25.4125,3.25,29.384611764224175,772.5157188666535,645507.0318196218,18751.537502999996,18751.537502999996,29.08668553557945,1837503.0750059998 
 05/25  20:00:00,24.375,4.625,29.006391258541356,588.0954214131475,710840.7045718007,18751.537502999996,18751.537502999996,28.40430364477634,1837503.0750059998 
 05/25  21:00:00,23.125,3.75,29.11697392236399,477.6870977792085,918676.1236390492,18751.537502999996,18751.537502999996,28.296866293271208,1837503.0750059998 
 05/25  22:00:00,21.6,3.625,29.202518629435325,432.7798138217169,1165264.8421882987,18751.537502999996,18751.537502999996,28.151802855999403,1837503.0750059998 
 05/25  23:00:00,20.375,3.375,29.247435900255212,413.82431733626254,1363328.145944679,18751.537502999996,18751.537502999996,28.01041485398954,1837503.0750059998 
 05/25  24:00:00,20.0625,3.0,29.281530353352725,405.8470330017644,1419572.676788916,18751.537502999996,18751.537502999996,27.995657383862408,1837503.0750059998 
 05/26  01:00:00,18.7875,3.0,29.24594240684537,402.47235521687344,1615086.3673969544,18751.537502999996,18751.537502999996,27.79823036336485,1837503.0750059998 
 05/26  02:00:00,16.75,3.0,29.119381637683716,401.0471419313314,1910228.0348201601,18751.537502999996,18751.537502999996,27.397251706735904,1837503.0750059998 
 05/26  03:00:00,17.6875,2.375,29.035616275326582,400.4438449721772,1746386.9050752807,18751.537502999996,18751.537502999996,27.442967016076892,1837503.0750059998 
 05/26  04:00:00,17.0125,2.625,28.91735203246364,400.18824066108596,1838026.2302792708,18751.537502999996,18751.537502999996,27.279557527657236,1837503.0750059998 
 05/26  05:00:00,15.375,3.0,28.688191355573988,400.07992438182475,2052824.881804826,18751.537502999996,18751.537502999996,26.83746540257825,1837503.0750059998 
 05/26  06:00:00,16.3125,1.75,28.57628543097312,400.03397523931915,1885474.3136717011,18751.537502999996,18751.537502999996,26.853362616489342,1837503.0750059998 
 05/26  07:00:00,18.2875,2.25,28.508271894680085,400.01446428897447,1574805.590297135,18751.537502999996,18751.537502999996,27.09611433303026,1837503.0750059998 
 05/26  08:00:00,19.625,3.0,28.400706380740854,400.0061624787782,1355554.8303584056,18751.537502999996,18751.537502999996,27.214888293707318,1837503.0750059998 
 05/26  09:00:00,21.125,2.375,28.270156307432867,400.0026263987712,1103556.8226073883,18751.537502999996,18751.537502999996,27.327376930354454,1837503.0750059998 
 05/26  10:00:00,22.55,3.25,30.066692390650218,518.0775079823877,1127352.0501336537,18751.537502999996,18751.537502999996,28.876923321437136,8346303.075006001 
 05/26  11:00:00,23.625,4.625,30.346842877227,715.2955047812366,1034714.7668605708,18751.537502999996,18751.537502999996,29.43519327941746,8346303.075006001 
 05/26  12:00:00,25.062500000000004,3.75,30.396915958775175,810.8483440137037,817871.3094506565,18751.537502999996,18751.537502999996,29.681938557992556,8346303.075006001 
 05/26  13:00:00,25.2625,3.625,28.97577579281222,715.1607537440548,598502.3174318359,18751.537502999996,18751.537502999996,28.677979632926846,3139263.0750059998 
 05/26  14:00:00,25.625,3.375,30.33679548153596,704.1374796001173,691661.4418222,18751.537502999996,18751.537502999996,29.55729601845799,8346303.075006001 
 05/26  15:00:00,27.1875,3.0,30.829634206185407,798.9413094345282,548149.5067224787,18751.537502999996,18751.537502999996,30.321784584109867,8346303.075006001 
 05/26  16:00:00,27.3375,4.25,31.096482088951074,844.4067562395065,567676.082018032,18751.537502999996,18751.537502999996,30.581917103067614,8346303.075006001 
 05/26  17:00:00,27.0,5.0,31.36518174846242,861.7448459761713,660708.1893007205,18751.537502999996,18751.537502999996,30.751882587644477,8346303.075006001 
 05/26  18:00:00,26.874999999999996,2.5,31.661076370850257,868.9762522605538,724754.9305679271,18751.537502999996,18751.537502999996,30.981851955503505,8346303.075006001 
 05/26  19:00:00,25.675,2.875,30.07753524389915,769.6254758219256,712527.532822695,18751.537502999996,18751.537502999996,29.714736349047413,1837503.0750059998 
 05/26  20:00:00,25.0,2.75,29.70383506120442,586.606486676946,723619.5575482217,18751.537502999996,18751.537502999996,29.086088642415387,1837503.0750059998 
 05/26  21:00:00,24.187500000000004,1.375,29.815011697792322,477.41412071656157,866534.818782358,18751.537502999996,18751.537502999996,29.055008993161458,1837503.0750059998 
 05/26  22:00:00,20.7625,4.125,29.809259990021648,432.5439486086975,1398716.5125373628,18751.537502999996,18751.537502999996,28.572320245964505,1837503.0750059998 
 05/26  23:00:00,18.375,4.125,29.733191693899833,413.5853475261243,1749908.7928279433,18751.537502999996,18751.537502999996,28.13761346712934,1837503.0750059998 
 05/26  24:00:00,17.25,3.0,29.677065474977553,405.7137168237006,1919564.9970562975,18751.537502999996,18751.537502999996,27.93838807120197,1837503.0750059998 
 05/27  01:00:00,16.925,2.375,29.521888844484867,402.40266855750946,1948707.436938944,18751.537502999996,18751.537502999996,27.772026777889955,1837503.0750059998 
 05/27  02:00:00,16.375,1.375,29.282302308015282,401.01760845146265,2000211.458688275,18751.537502999996,18751.537502999996,27.510061915550285,1837503.0750059998 
 05/27  03:00:00,16.0,1.0,28.960904194381417,400.4325831265089,2011779.0761547985,18751.537502999996,18751.537502999996,27.18993180412693,1837503.0750059998 
 05/27  04:00:00,16.625,2.875,28.616628864999157,400.18395753321977,1859765.943552459,18751.537502999996,18751.537502999996,26.996105976990677,1837503.0750059998 
 05/27  05:00:00,16.375,3.375,28.237220259875738,400.0779659746388,1843011.168313441,18751.537502999996,18751.537502999996,26.644091656023225,1837503.0750059998 
 05/27  06:00:00,16.0,1.75,27.85972720912666,400.03312382323736,1842076.0979449013,18751.537502999996,18751.537502999996,26.26239677696397,1837503.0750059998 
 05/27  07:00:00,16.625,2.25,27.492777723611265,400.0140840858529,1689827.4428813895,18751.537502999996,18751.537502999996,26.043318113598367,1837503.0750059998 
 05/27  08:00:00,17.625,3.0,27.12941970408432,400.00600504839565,1480624.5199706727,18751.537502999996,18751.537502999996,25.883943547904124,1837503.0750059998 
 05/27  09:00:00,18.375,3.625,26.76049928715796,400.0025593050409,1308415.7001572805,18751.537502999996,18751.537502999996,25.68555528270234,1837503.0750059998 
 05/27  10:00:00,19.475,4.0,28.361540398023266,518.057388703186,1345768.9116206928,18751.537502999996,18751.537502999996,26.99079086163581,8346303.075006001 
 05/27  11:00:00,19.375,3.375,28.404082298149135,716.1979009171837,1397181.75975549,18751.537502999996,18751.537502999996,27.205546553088134,8346303.075006001 
 05/27  12:00:00,19.125,2.375,28.144041683984437,813.6505320035867,1392313.8663560941,18751.537502999996,18751.537502999996,26.94612708225886,8346303.075006001 
 05/27  13:00:00,20.95,3.25,26.49666438977656,751.5334571227904,883852.9751680733,18751.537502999996,18751.537502999996,25.950799575579016,3139263.0750059998 
 05/27  14:00:00,23.25,4.0,27.45351979505291,748.7736983582973,621187.539826634,18751.537502999996,18751.537502999996,26.791133506365817,8346303.075006001 
 05/27  15:00:00,24.375,3.375,27.472785654186275,822.84823695798,483784.08369986597,18751.537502999996,18751.537502999996,27.150623769336057,8346303.075006001 
 05/27  16:00:00,24.85,3.625,27.26841803544079,857.4059141358119,379740.64234501537,18751.537502999996,18751.537502999996,27.052479801488637,8346303.075006001 
 05/27  17:00:00,25.625,3.375,27.080110312638155,872.8464742196593,229936.78669693717,18751.537502999996,18751.537502999996,27.001049027215043,8346303.075006001 
 05/27  18:00:00,25.75,3.0,26.90623726683002,879.4938210199919,183794.77572339025,18751.537502999996,18751.537502999996,26.873063414007433,8346303.075006001 
